date,production_cost_usd,power_gw,annualized_twh,energy_price_usd_kwh,btc_issued_per_day,source
2021-10-07,13233.63,9.925,86.94,0.0500,900.0000,backfill-mempool
2021-10-08,11214.32,8.411,73.68,0.0500,900.0000,backfill-mempool
2021-10-09,14042.55,10.532,92.26,0.0500,900.0000,backfill-mempool
2021-10-10,15039.55,11.280,98.81,0.0500,900.0000,backfill-mempool
2021-10-11,13659.78,10.245,89.74,0.0500,900.0000,backfill-mempool
2021-10-12,12598.32,9.449,82.77,0.0500,900.0000,backfill-mempool
2021-10-13,15837.66,11.878,104.05,0.0500,900.0000,backfill-mempool
2021-10-14,12834.91,9.626,84.33,0.0500,900.0000,backfill-mempool
2021-10-15,13341.79,10.006,87.66,0.0500,900.0000,backfill-mempool
2021-10-16,12640.17,9.480,83.05,0.0500,900.0000,backfill-mempool
2021-10-17,14766.91,11.075,97.02,0.0500,900.0000,backfill-mempool
2021-10-18,13922.48,10.442,91.47,0.0500,900.0000,backfill-mempool
2021-10-19,14527.88,10.896,95.45,0.0500,900.0000,backfill-mempool
2021-10-20,14057.39,10.543,92.36,0.0500,900.0000,backfill-mempool
2021-10-21,13985.61,10.489,91.89,0.0500,900.0000,backfill-mempool
2021-10-22,14940.22,11.205,98.16,0.0500,900.0000,backfill-mempool
2021-10-23,13762.76,10.322,90.42,0.0500,900.0000,backfill-mempool
2021-10-24,14417.32,10.813,94.72,0.0500,900.0000,backfill-mempool
2021-10-25,17507.83,13.131,115.03,0.0500,900.0000,backfill-mempool
2021-10-26,13798.36,10.349,90.66,0.0500,900.0000,backfill-mempool
2021-10-27,14831.26,11.123,97.44,0.0500,900.0000,backfill-mempool
2021-10-28,14375.59,10.782,94.45,0.0500,900.0000,backfill-mempool
2021-10-29,16317.33,12.238,107.20,0.0500,900.0000,backfill-mempool
2021-10-30,14556.94,10.918,95.64,0.0500,900.0000,backfill-mempool
2021-10-31,13601.54,10.201,89.36,0.0500,900.0000,backfill-mempool
2021-11-01,14473.30,10.855,95.09,0.0500,900.0000,backfill-mempool
2021-11-02,16099.36,12.075,105.77,0.0500,900.0000,backfill-mempool
2021-11-03,16497.87,12.373,108.39,0.0500,900.0000,backfill-mempool
2021-11-04,14268.94,10.702,93.75,0.0500,900.0000,backfill-mempool
2021-11-05,15780.07,11.835,103.68,0.0500,900.0000,backfill-mempool
2021-11-06,15536.28,11.652,102.07,0.0500,900.0000,backfill-mempool
2021-11-07,15462.21,11.597,101.59,0.0500,900.0000,backfill-mempool
2021-11-08,13685.11,10.264,89.91,0.0500,900.0000,backfill-mempool
2021-11-09,15471.50,11.604,101.65,0.0500,900.0000,backfill-mempool
2021-11-10,14988.45,11.241,98.47,0.0500,900.0000,backfill-mempool
2021-11-11,15994.25,11.996,105.08,0.0500,900.0000,backfill-mempool
2021-11-12,14495.36,10.872,95.23,0.0500,900.0000,backfill-mempool
2021-11-13,15289.93,11.467,100.45,0.0500,900.0000,backfill-mempool
2021-11-14,16346.49,12.260,107.40,0.0500,900.0000,backfill-mempool
2021-11-15,16059.20,12.044,105.51,0.0500,900.0000,backfill-mempool
2021-11-16,16088.18,12.066,105.70,0.0500,900.0000,backfill-mempool
2021-11-17,15604.49,11.703,102.52,0.0500,900.0000,backfill-mempool
2021-11-18,15162.55,11.372,99.62,0.0500,900.0000,backfill-mempool
2021-11-19,14293.71,10.720,93.91,0.0500,900.0000,backfill-mempool
2021-11-20,15261.92,11.446,100.27,0.0500,900.0000,backfill-mempool
2021-11-21,13903.93,10.428,91.35,0.0500,900.0000,backfill-mempool
2021-11-22,15232.38,11.424,100.08,0.0500,900.0000,backfill-mempool
2021-11-23,13640.59,10.230,89.62,0.0500,900.0000,backfill-mempool
2021-11-24,16428.92,12.322,107.94,0.0500,900.0000,backfill-mempool
2021-11-25,13683.26,10.262,89.90,0.0500,900.0000,backfill-mempool
2021-11-26,13874.84,10.406,91.16,0.0500,900.0000,backfill-mempool
2021-11-27,15048.34,11.286,98.87,0.0500,900.0000,backfill-mempool
2021-11-28,14517.58,10.888,95.38,0.0500,900.0000,backfill-mempool
2021-11-29,14896.82,11.173,97.87,0.0500,900.0000,backfill-mempool
2021-11-30,14004.36,10.503,92.01,0.0500,900.0000,backfill-mempool
2021-12-01,13893.47,10.420,91.28,0.0500,900.0000,backfill-mempool
2021-12-02,16030.61,12.023,105.32,0.0500,900.0000,backfill-mempool
2021-12-03,17645.17,13.234,115.93,0.0500,900.0000,backfill-mempool
2021-12-04,15726.64,11.795,103.32,0.0500,900.0000,backfill-mempool
2021-12-05,17385.63,13.039,114.22,0.0500,900.0000,backfill-mempool
2021-12-06,17508.46,13.131,115.03,0.0500,900.0000,backfill-mempool
2021-12-07,16038.96,12.029,105.38,0.0500,900.0000,backfill-mempool
2021-12-08,17501.41,13.126,114.98,0.0500,900.0000,backfill-mempool
2021-12-09,16632.37,12.474,109.27,0.0500,900.0000,backfill-mempool
2021-12-10,15978.84,11.984,104.98,0.0500,900.0000,backfill-mempool
2021-12-11,16344.92,12.259,107.39,0.0500,900.0000,backfill-mempool
2021-12-12,15688.82,11.767,103.08,0.0500,900.0000,backfill-mempool
2021-12-13,15599.29,11.699,102.49,0.0500,900.0000,backfill-mempool
2021-12-14,16621.74,12.466,109.20,0.0500,900.0000,backfill-mempool
2021-12-15,15713.50,11.785,103.24,0.0500,900.0000,backfill-mempool
2021-12-16,12848.26,9.636,84.41,0.0500,900.0000,backfill-mempool
2021-12-17,16638.38,12.479,109.31,0.0500,900.0000,backfill-mempool
2021-12-18,14054.86,10.541,92.34,0.0500,900.0000,backfill-mempool
2021-12-19,16555.66,12.417,108.77,0.0500,900.0000,backfill-mempool
2021-12-20,16014.70,12.011,105.22,0.0500,900.0000,backfill-mempool
2021-12-21,17924.81,13.444,117.77,0.0500,900.0000,backfill-mempool
2021-12-22,16442.74,12.332,108.03,0.0500,900.0000,backfill-mempool
2021-12-23,17165.98,12.874,112.78,0.0500,900.0000,backfill-mempool
2021-12-24,16543.33,12.407,108.69,0.0500,900.0000,backfill-mempool
2021-12-25,16289.01,12.217,107.02,0.0500,900.0000,backfill-mempool
2021-12-26,14884.42,11.163,97.79,0.0500,900.0000,backfill-mempool
2021-12-27,16485.95,12.364,108.31,0.0500,900.0000,backfill-mempool
2021-12-28,14865.24,11.149,97.66,0.0500,900.0000,backfill-mempool
2021-12-29,16113.95,12.085,105.87,0.0500,900.0000,backfill-mempool
2021-12-30,13261.66,9.946,87.13,0.0500,900.0000,backfill-mempool
2021-12-31,16491.51,12.369,108.35,0.0500,900.0000,backfill-mempool
2022-01-01,19317.76,14.488,126.92,0.0500,900.0000,backfill-mempool
2022-01-02,17401.53,13.051,114.33,0.0500,900.0000,backfill-mempool
2022-01-03,15510.48,11.633,101.90,0.0500,900.0000,backfill-mempool
2022-01-04,16392.57,12.294,107.70,0.0500,900.0000,backfill-mempool
2022-01-05,16650.90,12.488,109.40,0.0500,900.0000,backfill-mempool
2022-01-06,16028.28,12.021,105.31,0.0500,900.0000,backfill-mempool
2022-01-07,15527.31,11.645,102.01,0.0500,900.0000,backfill-mempool
2022-01-08,16072.95,12.055,105.60,0.0500,900.0000,backfill-mempool
2022-01-09,15468.57,11.601,101.63,0.0500,900.0000,backfill-mempool
2022-01-10,15921.92,11.941,104.61,0.0500,900.0000,backfill-mempool
2022-01-11,17419.26,13.064,114.44,0.0500,900.0000,backfill-mempool
2022-01-12,15429.65,11.572,101.37,0.0500,900.0000,backfill-mempool
2022-01-13,19674.13,14.756,129.26,0.0500,900.0000,backfill-mempool
2022-01-14,17603.66,13.203,115.66,0.0500,900.0000,backfill-mempool
2022-01-15,18352.86,13.765,120.58,0.0500,900.0000,backfill-mempool
2022-01-16,19313.37,14.485,126.89,0.0500,900.0000,backfill-mempool
2022-01-17,18065.44,13.549,118.69,0.0500,900.0000,backfill-mempool
2022-01-18,14817.59,11.113,97.35,0.0500,900.0000,backfill-mempool
2022-01-19,19083.03,14.312,125.38,0.0500,900.0000,backfill-mempool
2022-01-20,18658.32,13.994,122.59,0.0500,900.0000,backfill-mempool
2022-01-21,15932.56,11.949,104.68,0.0500,900.0000,backfill-mempool
2022-01-22,16174.22,12.131,106.26,0.0500,900.0000,backfill-mempool
2022-01-23,17303.64,12.978,113.68,0.0500,900.0000,backfill-mempool
2022-01-24,17652.01,13.239,115.97,0.0500,900.0000,backfill-mempool
2022-01-25,18534.36,13.901,121.77,0.0500,900.0000,backfill-mempool
2022-01-26,15476.57,11.607,101.68,0.0500,900.0000,backfill-mempool
2022-01-27,15681.41,11.761,103.03,0.0500,900.0000,backfill-mempool
2022-01-28,18590.68,13.943,122.14,0.0500,900.0000,backfill-mempool
2022-01-29,17756.58,13.317,116.66,0.0500,900.0000,backfill-mempool
2022-01-30,17657.04,13.243,116.01,0.0500,900.0000,backfill-mempool
2022-01-31,17006.27,12.755,111.73,0.0500,900.0000,backfill-mempool
2022-02-01,18438.60,13.829,121.14,0.0500,900.0000,backfill-mempool
2022-02-02,18297.28,13.723,120.21,0.0500,900.0000,backfill-mempool
2022-02-03,17631.58,13.224,115.84,0.0500,900.0000,backfill-mempool
2022-02-04,15550.61,11.663,102.17,0.0500,900.0000,backfill-mempool
2022-02-05,14225.88,10.669,93.46,0.0500,900.0000,backfill-mempool
2022-02-06,18634.61,13.976,122.43,0.0500,900.0000,backfill-mempool
2022-02-07,16281.50,12.211,106.97,0.0500,900.0000,backfill-mempool
2022-02-08,18409.94,13.807,120.95,0.0500,900.0000,backfill-mempool
2022-02-09,16720.03,12.540,109.85,0.0500,900.0000,backfill-mempool
2022-02-10,17543.01,13.157,115.26,0.0500,900.0000,backfill-mempool
2022-02-11,16926.68,12.695,111.21,0.0500,900.0000,backfill-mempool
2022-02-12,22351.25,16.763,146.85,0.0500,900.0000,backfill-mempool
2022-02-13,18816.84,14.113,123.63,0.0500,900.0000,backfill-mempool
2022-02-14,18311.83,13.734,120.31,0.0500,900.0000,backfill-mempool
2022-02-15,21086.03,15.815,138.54,0.0500,900.0000,backfill-mempool
2022-02-16,18458.29,13.844,121.27,0.0500,900.0000,backfill-mempool
2022-02-17,18963.32,14.222,124.59,0.0500,900.0000,backfill-mempool
2022-02-18,16592.13,12.444,109.01,0.0500,900.0000,backfill-mempool
2022-02-19,18640.63,13.980,122.47,0.0500,900.0000,backfill-mempool
2022-02-20,18008.79,13.507,118.32,0.0500,900.0000,backfill-mempool
2022-02-21,15443.82,11.583,101.47,0.0500,900.0000,backfill-mempool
2022-02-22,18519.53,13.890,121.67,0.0500,900.0000,backfill-mempool
2022-02-23,18659.86,13.995,122.60,0.0500,900.0000,backfill-mempool
2022-02-24,16360.80,12.271,107.49,0.0500,900.0000,backfill-mempool
2022-02-25,16545.79,12.409,108.71,0.0500,900.0000,backfill-mempool
2022-02-26,15798.39,11.849,103.80,0.0500,900.0000,backfill-mempool
2022-02-27,16527.19,12.395,108.58,0.0500,900.0000,backfill-mempool
2022-02-28,19048.69,14.287,125.15,0.0500,900.0000,backfill-mempool
2022-03-01,20093.42,15.070,132.01,0.0500,900.0000,backfill-mempool
2022-03-02,16826.05,12.620,110.55,0.0500,900.0000,backfill-mempool
2022-03-03,18356.42,13.767,120.60,0.0500,900.0000,backfill-mempool
2022-03-04,16779.56,12.585,110.24,0.0500,900.0000,backfill-mempool
2022-03-05,14976.63,11.232,98.40,0.0500,900.0000,backfill-mempool
2022-03-06,15881.71,11.911,104.34,0.0500,900.0000,backfill-mempool
2022-03-07,18036.28,13.527,118.50,0.0500,900.0000,backfill-mempool
2022-03-08,17935.89,13.452,117.84,0.0500,900.0000,backfill-mempool
2022-03-09,16724.79,12.544,109.88,0.0500,900.0000,backfill-mempool
2022-03-10,17575.60,13.182,115.47,0.0500,900.0000,backfill-mempool
2022-03-11,16688.11,12.516,109.64,0.0500,900.0000,backfill-mempool
2022-03-12,19024.22,14.268,124.99,0.0500,900.0000,backfill-mempool
2022-03-13,18158.73,13.619,119.30,0.0500,900.0000,backfill-mempool
2022-03-14,18500.72,13.876,121.55,0.0500,900.0000,backfill-mempool
2022-03-15,17021.65,12.766,111.83,0.0500,900.0000,backfill-mempool
2022-03-16,18498.68,13.874,121.54,0.0500,900.0000,backfill-mempool
2022-03-17,19124.73,14.344,125.65,0.0500,900.0000,backfill-mempool
2022-03-18,17258.43,12.944,113.39,0.0500,900.0000,backfill-mempool
2022-03-19,18575.43,13.932,122.04,0.0500,900.0000,backfill-mempool
2022-03-20,18692.33,14.019,122.81,0.0500,900.0000,backfill-mempool
2022-03-21,18186.20,13.640,119.48,0.0500,900.0000,backfill-mempool
2022-03-22,17990.35,13.493,118.20,0.0500,900.0000,backfill-mempool
2022-03-23,17305.69,12.979,113.70,0.0500,900.0000,backfill-mempool
2022-03-24,17425.45,13.069,114.49,0.0500,900.0000,backfill-mempool
2022-03-25,18391.54,13.794,120.83,0.0500,900.0000,backfill-mempool
2022-03-26,19269.20,14.452,126.60,0.0500,900.0000,backfill-mempool
2022-03-27,15661.00,11.746,102.89,0.0500,900.0000,backfill-mempool
2022-03-28,19004.56,14.253,124.86,0.0500,900.0000,backfill-mempool
2022-03-29,18104.86,13.579,118.95,0.0500,900.0000,backfill-mempool
2022-03-30,16162.55,12.122,106.19,0.0500,900.0000,backfill-mempool
2022-03-31,16922.64,12.692,111.18,0.0500,900.0000,backfill-mempool
2022-04-01,17510.58,13.133,115.04,0.0500,900.0000,backfill-mempool
2022-04-02,16822.41,12.617,110.52,0.0500,900.0000,backfill-mempool
2022-04-03,17134.72,12.851,112.58,0.0500,900.0000,backfill-mempool
2022-04-04,19737.64,14.803,129.68,0.0500,900.0000,backfill-mempool
2022-04-05,17832.28,13.374,117.16,0.0500,900.0000,backfill-mempool
2022-04-06,18783.54,14.088,123.41,0.0500,900.0000,backfill-mempool
2022-04-07,16847.19,12.635,110.69,0.0500,900.0000,backfill-mempool
2022-04-08,16628.51,12.471,109.25,0.0500,900.0000,backfill-mempool
2022-04-09,18998.30,14.249,124.82,0.0500,900.0000,backfill-mempool
2022-04-10,17342.39,13.007,113.94,0.0500,900.0000,backfill-mempool
2022-04-11,16940.73,12.706,111.30,0.0500,900.0000,backfill-mempool
2022-04-12,18651.88,13.989,122.54,0.0500,900.0000,backfill-mempool
2022-04-13,17341.97,13.006,113.94,0.0500,900.0000,backfill-mempool
2022-04-14,16873.34,12.655,110.86,0.0500,900.0000,backfill-mempool
2022-04-15,19223.13,14.417,126.30,0.0500,900.0000,backfill-mempool
2022-04-16,16266.61,12.200,106.87,0.0500,900.0000,backfill-mempool
2022-04-17,19990.92,14.993,131.34,0.0500,900.0000,backfill-mempool
2022-04-18,16507.86,12.381,108.46,0.0500,900.0000,backfill-mempool
2022-04-19,14812.19,11.109,97.32,0.0500,900.0000,backfill-mempool
2022-04-20,19536.61,14.652,128.36,0.0500,900.0000,backfill-mempool
2022-04-21,20453.38,15.340,134.38,0.0500,900.0000,backfill-mempool
2022-04-22,16272.78,12.205,106.91,0.0500,900.0000,backfill-mempool
2022-04-23,20378.18,15.284,133.88,0.0500,900.0000,backfill-mempool
2022-04-24,20088.21,15.066,131.98,0.0500,900.0000,backfill-mempool
2022-04-25,19607.35,14.706,128.82,0.0500,900.0000,backfill-mempool
2022-04-26,16878.25,12.659,110.89,0.0500,900.0000,backfill-mempool
2022-04-27,21035.52,15.777,138.20,0.0500,900.0000,backfill-mempool
2022-04-28,16770.78,12.578,110.18,0.0500,900.0000,backfill-mempool
2022-04-29,19235.76,14.427,126.38,0.0500,900.0000,backfill-mempool
2022-04-30,18943.21,14.207,124.46,0.0500,900.0000,backfill-mempool
2022-05-01,21399.31,16.049,140.59,0.0500,900.0000,backfill-mempool
2022-05-02,20176.93,15.133,132.56,0.0500,900.0000,backfill-mempool
2022-05-03,19131.11,14.348,125.69,0.0500,900.0000,backfill-mempool
2022-05-04,18498.70,13.874,121.54,0.0500,900.0000,backfill-mempool
2022-05-05,19858.77,14.894,130.47,0.0500,900.0000,backfill-mempool
2022-05-06,17974.77,13.481,118.09,0.0500,900.0000,backfill-mempool
2022-05-07,18151.16,13.613,119.25,0.0500,900.0000,backfill-mempool
2022-05-08,19603.93,14.703,128.80,0.0500,900.0000,backfill-mempool
2022-05-09,19651.27,14.738,129.11,0.0500,900.0000,backfill-mempool
2022-05-10,19352.85,14.515,127.15,0.0500,900.0000,backfill-mempool
2022-05-11,19205.94,14.404,126.18,0.0500,900.0000,backfill-mempool
2022-05-12,17920.40,13.440,117.74,0.0500,900.0000,backfill-mempool
2022-05-13,20161.44,15.121,132.46,0.0500,900.0000,backfill-mempool
2022-05-14,18611.13,13.958,122.28,0.0500,900.0000,backfill-mempool
2022-05-15,16167.48,12.126,106.22,0.0500,900.0000,backfill-mempool
2022-05-16,21968.13,16.476,144.33,0.0500,900.0000,backfill-mempool
2022-05-17,19124.24,14.343,125.65,0.0500,900.0000,backfill-mempool
2022-05-18,17841.79,13.381,117.22,0.0500,900.0000,backfill-mempool
2022-05-19,16074.58,12.056,105.61,0.0500,900.0000,backfill-mempool
2022-05-20,16812.43,12.609,110.46,0.0500,900.0000,backfill-mempool
2022-05-21,17803.27,13.352,116.97,0.0500,900.0000,backfill-mempool
2022-05-22,16025.36,12.019,105.29,0.0500,900.0000,backfill-mempool
2022-05-23,21060.10,15.795,138.36,0.0500,900.0000,backfill-mempool
2022-05-24,15838.70,11.879,104.06,0.0500,900.0000,backfill-mempool
2022-05-25,18557.75,13.918,121.92,0.0500,900.0000,backfill-mempool
2022-05-26,17725.81,13.294,116.46,0.0500,900.0000,backfill-mempool
2022-05-27,17347.61,13.011,113.97,0.0500,900.0000,backfill-mempool
2022-05-28,18742.98,14.057,123.14,0.0500,900.0000,backfill-mempool
2022-05-29,18726.82,14.045,123.04,0.0500,900.0000,backfill-mempool
2022-05-30,19099.08,14.324,125.48,0.0500,900.0000,backfill-mempool
2022-05-31,18339.44,13.755,120.49,0.0500,900.0000,backfill-mempool
2022-06-01,17040.74,12.781,111.96,0.0500,900.0000,backfill-mempool
2022-06-02,15595.88,11.697,102.46,0.0500,900.0000,backfill-mempool
2022-06-03,17888.42,13.416,117.53,0.0500,900.0000,backfill-mempool
2022-06-04,17700.12,13.275,116.29,0.0500,900.0000,backfill-mempool
2022-06-05,18194.14,13.646,119.54,0.0500,900.0000,backfill-mempool
2022-06-06,18504.38,13.878,121.57,0.0500,900.0000,backfill-mempool
2022-06-07,20150.43,15.113,132.39,0.0500,900.0000,backfill-mempool
2022-06-08,22641.61,16.981,148.76,0.0500,900.0000,backfill-mempool
2022-06-09,18396.87,13.798,120.87,0.0500,900.0000,backfill-mempool
2022-06-10,18408.45,13.806,120.94,0.0500,900.0000,backfill-mempool
2022-06-11,19400.30,14.550,127.46,0.0500,900.0000,backfill-mempool
2022-06-12,16240.62,12.180,106.70,0.0500,900.0000,backfill-mempool
2022-06-13,16496.87,12.373,108.38,0.0500,900.0000,backfill-mempool
2022-06-14,18451.39,13.839,121.23,0.0500,900.0000,backfill-mempool
2022-06-15,20754.71,15.566,136.36,0.0500,900.0000,backfill-mempool
2022-06-16,15131.35,11.349,99.41,0.0500,900.0000,backfill-mempool
2022-06-17,13552.27,10.164,89.04,0.0500,900.0000,backfill-mempool
2022-06-18,19296.07,14.472,126.78,0.0500,900.0000,backfill-mempool
2022-06-19,16739.16,12.554,109.98,0.0500,900.0000,backfill-mempool
2022-06-20,16789.04,12.592,110.30,0.0500,900.0000,backfill-mempool
2022-06-21,18827.39,14.121,123.70,0.0500,900.0000,backfill-mempool
2022-06-22,15790.91,11.843,103.75,0.0500,900.0000,backfill-mempool
2022-06-23,18697.73,14.023,122.84,0.0500,900.0000,backfill-mempool
2022-06-24,15694.00,11.771,103.11,0.0500,900.0000,backfill-mempool
2022-06-25,18437.83,13.828,121.14,0.0500,900.0000,backfill-mempool
2022-06-26,16844.97,12.634,110.67,0.0500,900.0000,backfill-mempool
2022-06-27,16539.47,12.405,108.66,0.0500,900.0000,backfill-mempool
2022-06-28,18176.49,13.632,119.42,0.0500,900.0000,backfill-mempool
2022-06-29,18082.81,13.562,118.80,0.0500,900.0000,backfill-mempool
2022-06-30,20876.54,15.657,137.16,0.0500,900.0000,backfill-mempool
2022-07-01,16473.42,12.355,108.23,0.0500,900.0000,backfill-mempool
2022-07-02,16724.20,12.543,109.88,0.0500,900.0000,backfill-mempool
2022-07-03,18610.67,13.958,122.27,0.0500,900.0000,backfill-mempool
2022-07-04,17552.38,13.164,115.32,0.0500,900.0000,backfill-mempool
2022-07-05,14298.13,10.724,93.94,0.0500,900.0000,backfill-mempool
2022-07-06,15271.10,11.453,100.33,0.0500,900.0000,backfill-mempool
2022-07-07,18822.50,14.117,123.66,0.0500,900.0000,backfill-mempool
2022-07-08,17792.25,13.344,116.90,0.0500,900.0000,backfill-mempool
2022-07-09,15765.01,11.824,103.58,0.0500,900.0000,backfill-mempool
2022-07-10,18416.00,13.812,120.99,0.0500,900.0000,backfill-mempool
2022-07-11,14569.77,10.927,95.72,0.0500,900.0000,backfill-mempool
2022-07-12,18050.19,13.538,118.59,0.0500,900.0000,backfill-mempool
2022-07-13,13166.81,9.875,86.51,0.0500,900.0000,backfill-mempool
2022-07-14,14564.31,10.923,95.69,0.0500,900.0000,backfill-mempool
2022-07-15,16983.90,12.738,111.58,0.0500,900.0000,backfill-mempool
2022-07-16,17528.42,13.146,115.16,0.0500,900.0000,backfill-mempool
2022-07-17,14727.28,11.045,96.76,0.0500,900.0000,backfill-mempool
2022-07-18,15892.67,11.920,104.41,0.0500,900.0000,backfill-mempool
2022-07-19,16230.33,12.173,106.63,0.0500,900.0000,backfill-mempool
2022-07-20,14681.81,11.011,96.46,0.0500,900.0000,backfill-mempool
2022-07-21,16331.28,12.248,107.30,0.0500,900.0000,backfill-mempool
2022-07-22,14831.94,11.124,97.45,0.0500,900.0000,backfill-mempool
2022-07-23,17243.23,12.932,113.29,0.0500,900.0000,backfill-mempool
2022-07-24,17740.21,13.305,116.55,0.0500,900.0000,backfill-mempool
2022-07-25,16078.29,12.059,105.63,0.0500,900.0000,backfill-mempool
2022-07-26,17709.18,13.282,116.35,0.0500,900.0000,backfill-mempool
2022-07-27,18512.29,13.884,121.63,0.0500,900.0000,backfill-mempool
2022-07-28,15927.76,11.946,104.65,0.0500,900.0000,backfill-mempool
2022-07-29,16225.95,12.169,106.60,0.0500,900.0000,backfill-mempool
2022-07-30,14401.08,10.801,94.62,0.0500,900.0000,backfill-mempool
2022-07-31,17210.70,12.908,113.07,0.0500,900.0000,backfill-mempool
2022-08-01,15161.15,11.371,99.61,0.0500,900.0000,backfill-mempool
2022-08-02,17217.07,12.913,113.12,0.0500,900.0000,backfill-mempool
2022-08-03,16065.24,12.049,105.55,0.0500,900.0000,backfill-mempool
2022-08-04,14950.09,11.213,98.22,0.0500,900.0000,backfill-mempool
2022-08-05,17023.36,12.768,111.84,0.0500,900.0000,backfill-mempool
2022-08-06,18084.42,13.563,118.81,0.0500,900.0000,backfill-mempool
2022-08-07,18433.92,13.825,121.11,0.0500,900.0000,backfill-mempool
2022-08-08,15947.14,11.960,104.77,0.0500,900.0000,backfill-mempool
2022-08-09,16210.09,12.158,106.50,0.0500,900.0000,backfill-mempool
2022-08-10,16823.83,12.618,110.53,0.0500,900.0000,backfill-mempool
2022-08-11,15954.30,11.966,104.82,0.0500,900.0000,backfill-mempool
2022-08-12,17141.28,12.856,112.62,0.0500,900.0000,backfill-mempool
2022-08-13,15643.07,11.732,102.77,0.0500,900.0000,backfill-mempool
2022-08-14,15021.80,11.266,98.69,0.0500,900.0000,backfill-mempool
2022-08-15,16402.32,12.302,107.76,0.0500,900.0000,backfill-mempool
2022-08-16,16666.54,12.500,109.50,0.0500,900.0000,backfill-mempool
2022-08-17,14464.09,10.848,95.03,0.0500,900.0000,backfill-mempool
2022-08-18,16315.89,12.237,107.20,0.0500,900.0000,backfill-mempool
2022-08-19,19971.37,14.979,131.21,0.0500,900.0000,backfill-mempool
2022-08-20,16953.02,12.715,111.38,0.0500,900.0000,backfill-mempool
2022-08-21,16553.26,12.415,108.75,0.0500,900.0000,backfill-mempool
2022-08-22,16222.80,12.167,106.58,0.0500,900.0000,backfill-mempool
2022-08-23,19464.90,14.599,127.88,0.0500,900.0000,backfill-mempool
2022-08-24,16400.75,12.301,107.75,0.0500,900.0000,backfill-mempool
2022-08-25,17979.49,13.485,118.13,0.0500,900.0000,backfill-mempool
2022-08-26,19844.82,14.884,130.38,0.0500,900.0000,backfill-mempool
2022-08-27,16314.38,12.236,107.19,0.0500,900.0000,backfill-mempool
2022-08-28,17995.09,13.496,118.23,0.0500,900.0000,backfill-mempool
2022-08-29,17686.52,13.265,116.20,0.0500,900.0000,backfill-mempool
2022-08-30,18125.56,13.594,119.08,0.0500,900.0000,backfill-mempool
2022-08-31,17652.23,13.239,115.98,0.0500,900.0000,backfill-mempool
2022-09-01,16851.95,12.639,110.72,0.0500,900.0000,backfill-mempool
2022-09-02,15749.69,11.812,103.48,0.0500,900.0000,backfill-mempool
2022-09-03,17953.18,13.465,117.95,0.0500,900.0000,backfill-mempool
2022-09-04,20774.19,15.581,136.49,0.0500,900.0000,backfill-mempool
2022-09-05,18597.90,13.948,122.19,0.0500,900.0000,backfill-mempool
2022-09-06,17334.68,13.001,113.89,0.0500,900.0000,backfill-mempool
2022-09-07,17816.84,13.363,117.06,0.0500,900.0000,backfill-mempool
2022-09-08,15583.42,11.688,102.38,0.0500,900.0000,backfill-mempool
2022-09-09,17897.50,13.423,117.59,0.0500,900.0000,backfill-mempool
2022-09-10,18989.40,14.242,124.76,0.0500,900.0000,backfill-mempool
2022-09-11,22320.15,16.740,146.64,0.0500,900.0000,backfill-mempool
2022-09-12,18849.24,14.137,123.84,0.0500,900.0000,backfill-mempool
2022-09-13,16680.98,12.511,109.59,0.0500,900.0000,backfill-mempool
2022-09-14,15827.15,11.870,103.98,0.0500,900.0000,backfill-mempool
2022-09-15,18552.34,13.914,121.89,0.0500,900.0000,backfill-mempool
2022-09-16,15963.52,11.973,104.88,0.0500,900.0000,backfill-mempool
2022-09-17,21343.87,16.008,140.23,0.0500,900.0000,backfill-mempool
2022-09-18,19369.15,14.527,127.26,0.0500,900.0000,backfill-mempool
2022-09-19,16187.34,12.141,106.35,0.0500,900.0000,backfill-mempool
2022-09-20,19097.19,14.323,125.47,0.0500,900.0000,backfill-mempool
2022-09-21,17602.03,13.202,115.65,0.0500,900.0000,backfill-mempool
2022-09-22,16038.00,12.029,105.37,0.0500,900.0000,backfill-mempool
2022-09-23,16819.41,12.615,110.50,0.0500,900.0000,backfill-mempool
2022-09-24,18313.26,13.735,120.32,0.0500,900.0000,backfill-mempool
2022-09-25,18264.88,13.699,120.00,0.0500,900.0000,backfill-mempool
2022-09-26,18876.25,14.157,124.02,0.0500,900.0000,backfill-mempool
2022-09-27,16161.82,12.121,106.18,0.0500,900.0000,backfill-mempool
2022-09-28,18241.44,13.681,119.85,0.0500,900.0000,backfill-mempool
2022-09-29,17313.64,12.985,113.75,0.0500,900.0000,backfill-mempool
2022-09-30,20601.04,15.451,135.35,0.0500,900.0000,backfill-mempool
2022-10-01,21958.53,16.469,144.27,0.0500,900.0000,backfill-mempool
2022-10-02,19219.20,14.414,126.27,0.0500,900.0000,backfill-mempool
2022-10-03,18651.58,13.989,122.54,0.0500,900.0000,backfill-mempool
2022-10-04,19822.41,14.867,130.23,0.0500,900.0000,backfill-mempool
2022-10-05,21277.87,15.958,139.80,0.0500,900.0000,backfill-mempool
2022-10-06,19159.55,14.370,125.88,0.0500,900.0000,backfill-mempool
2022-10-07,20691.73,15.519,135.94,0.0500,900.0000,backfill-mempool
2022-10-08,21370.76,16.028,140.41,0.0500,900.0000,backfill-mempool
